-0.4747939812,-1.9145582473,-1.0000000000
1.8207530875,-1.7525295963,1.0000000000
1.4980809253,1.8148713448,1.0000000000
2.5147913805,2.2310158087,1.0000000000
1.5971393174,-1.0760562111,1.0000000000
-2.2710317973,-1.9413705783,-1.0000000000
3.1273256822,2.2423543712,1.0000000000
-1.6130758969,2.6218586639,-1.0000000000
-1.1558134508,-2.9896857544,-1.0000000000
3.4997530488,2.4066899026,1.0000000000
2.0932008787,2.0839629910,1.0000000000
0.7858827819,1.7959348647,1.0000000000
3.0703315285,2.2425480842,1.0000000000
-2.1911213429,-1.1583011039,-1.0000000000
2.7065605501,-3.1331992750,1.0000000000
-1.9762074328,2.5341460129,-1.0000000000
1.8434439489,1.9783042346,1.0000000000
2.5990460359,2.3039136497,1.0000000000
1.5448973217,-1.1951907759,1.0000000000
-2.0836573669,2.6514205739,-1.0000000000
-2.1253976498,2.2649709279,-1.0000000000
-1.6918436447,-1.8619143344,-1.0000000000
2.1695909821,-1.9868679207,1.0000000000
-0.9859228990,-1.0418553399,-1.0000000000
-3.4653591363,-2.4629807823,-1.0000000000
-1.8099252988,-2.4238924629,-1.0000000000
-1.8195061673,-1.6474135387,-1.0000000000
-1.3118219975,1.8988622567,-1.0000000000
-2.1924314081,-1.0775860558,-1.0000000000
1.6573580994,-1.5781407067,1.0000000000
-1.5688870120,1.5129672957,-1.0000000000
-2.1038007361,-1.2711769172,-1.0000000000
-1.1360706805,-0.2967597520,-1.0000000000
0.9618793679,1.8281835049,1.0000000000
1.4985145034,1.8689949543,1.0000000000
-2.5963961796,-1.9118092592,-1.0000000000
-1.6819427926,-1.5603242088,-1.0000000000
-1.9260838079,1.5953568666,-1.0000000000
2.0526585797,2.0097805819,1.0000000000
2.1978414325,-2.7626367123,1.0000000000
1.9334653966,-1.6689996088,1.0000000000
0.4128408650,1.5931470471,1.0000000000
-1.2376831081,-1.8360780443,-1.0000000000
1.5985169721,1.6567077017,1.0000000000
2.1444246767,1.9963130319,1.0000000000
4.1712527717,2.2144383607,1.0000000000
-1.7025531501,-1.6274164799,-1.0000000000
1.2297136818,-0.3511362352,1.0000000000
2.6738701581,1.9437472397,1.0000000000
-2.2885889099,-4.2154443072,-1.0000000000
-1.0879240320,-1.9842228842,-1.0000000000
-2.3268786880,1.7925048950,-1.0000000000
1.9790426927,-2.2811144160,1.0000000000
-1.2665178467,-1.0090670133,-1.0000000000
-2.5096051164,-1.4452503481,-1.0000000000
1.8280712763,-1.1780782701,1.0000000000
-1.2814178882,-2.3942477172,-1.0000000000
0.8296469825,-0.5019111505,1.0000000000
-2.5732851492,-2.1789065706,-1.0000000000
-1.6344427646,-2.4990415431,-1.0000000000
2.1159476472,-2.1563724914,1.0000000000
-1.7531832320,-1.7562909680,-1.0000000000
-1.8993624856,-3.2465964492,-1.0000000000
-1.9718262915,-1.5793096928,-1.0000000000
0.3864221510,1.8691829254,1.0000000000
-0.6235864219,-1.2601077222,-1.0000000000
1.8783749489,-1.7068265087,1.0000000000
1.4841931241,-1.7228695433,1.0000000000
2.2177456924,1.9967432855,1.0000000000
-1.8175052768,-2.0364168866,-1.0000000000
2.2182837631,2.0489658554,1.0000000000
2.2115194530,-2.8343915564,1.0000000000
1.9890076344,-2.1312224695,1.0000000000
3.0838003569,-3.5721783766,1.0000000000
-1.2535612833,2.5454678859,-1.0000000000
-1.9985861986,2.2843022025,-1.0000000000
1.4530155582,1.7478221019,1.0000000000
-2.2906818476,2.0623634821,-1.0000000000
1.1676489035,1.7407915498,1.0000000000
2.1747518388,-2.2700597643,1.0000000000
1.9334756165,-2.0061797065,1.0000000000
-1.1728167776,-0.9141201531,-1.0000000000
-1.8021494768,0.7729249306,-1.0000000000
-3.0568881063,1.5696382412,-1.0000000000
-1.5457353281,2.0123871064,-1.0000000000
-1.9042337598,1.9949052048,-1.0000000000
-2.6931435233,-1.6636887585,-1.0000000000
3.4040586188,-4.0141245603,1.0000000000
-2.9375516958,-3.3652204719,-1.0000000000
1.7591757468,1.7922224855,1.0000000000
1.2479148743,1.6976184382,1.0000000000
-1.1167054897,-0.0021973820,-1.0000000000
3.2319502494,2.3663067528,1.0000000000
-2.1984028441,2.3341618544,-1.0000000000
2.5028729632,2.4523208492,1.0000000000
3.0431581488,-3.1001754387,-1.0000000000
-1.2469717828,-0.4435153530,-1.0000000000
-0.2898257290,-1.3369112285,-1.0000000000
1.3802548808,1.9895429484,1.0000000000
1.1060548537,-0.3301722047,1.0000000000
-1.7015806249,1.4991189482,-1.0000000000
2.2708656513,-2.4931073026,1.0000000000
2.3779742350,2.1850279626,1.0000000000
-0.1980086897,1.6954494769,1.0000000000
-0.8914282499,1.7596809867,-1.0000000000
-2.1415947063,2.8427799458,-1.0000000000
3.4827385001,2.3155493860,1.0000000000
-1.9153549647,2.0674376587,-1.0000000000
-2.1046242196,-2.7549584370,-1.0000000000
1.6480312978,-1.7399334328,1.0000000000
-1.4500819635,-2.5709109575,-1.0000000000
-2.1702178780,-1.2284703491,-1.0000000000
-2.1190788632,-2.1738943384,-1.0000000000
-2.3557832188,2.0989220903,-1.0000000000
2.1341604379,2.1383478855,1.0000000000
1.7886156392,1.8310804899,1.0000000000
1.9415858285,-1.8171375197,1.0000000000
2.7331295310,2.0772823010,1.0000000000
1.5122149644,-0.9776980766,1.0000000000
2.1376595136,-1.8307274143,1.0000000000
1.3793871560,-0.9041865789,1.0000000000
-2.1500653876,2.2953597690,-1.0000000000
-1.3733921981,2.1842193466,-1.0000000000
0.7562841300,1.6829877101,1.0000000000
-2.7952301582,-2.8100925522,-1.0000000000
1.1703051707,-0.7167225965,1.0000000000
-2.2429061386,2.2186784561,-1.0000000000
-0.4671042032,-1.2464876078,-1.0000000000
-1.7153348439,-1.1449741403,-1.0000000000
2.3625144028,2.1240313395,1.0000000000
-1.7895103148,-1.2589268663,-1.0000000000
-2.1267399011,-3.0802093262,-1.0000000000
2.5309184244,2.2822365909,1.0000000000
-3.1218051716,1.3893829939,-1.0000000000
-2.0625960267,-1.8837988318,-1.0000000000
3.2359768402,-4.4146609679,1.0000000000
-1.2061072212,2.2177846795,-1.0000000000
1.7179157295,-1.7316706682,1.0000000000
-1.9775461465,2.7919841409,-1.0000000000
-1.6756135382,2.6786459376,-1.0000000000
2.0878569116,-2.0149692709,1.0000000000
1.1945619673,-1.0780280962,1.0000000000
2.4137264234,-2.5234274850,1.0000000000
-2.0396338495,-1.9066999342,-1.0000000000
-1.6391250771,2.0776794235,-1.0000000000
2.1173571596,-1.8426093322,1.0000000000
2.9763755921,-3.3072624714,1.0000000000
2.4591656000,2.0582955613,1.0000000000
1.7712948050,-1.5040380097,1.0000000000
-1.8011740462,-1.0005099724,-1.0000000000
-2.1676955274,1.1340708679,-1.0000000000
-1.1670598140,-1.4522644525,-1.0000000000
-1.8556071999,1.9660552942,-1.0000000000
1.5954624094,2.0655952526,1.0000000000
3.7306316399,2.1145549984,1.0000000000
-1.8630146962,1.9194329126,-1.0000000000
2.5062726214,1.8240535682,1.0000000000
1.4413240706,1.8192562795,1.0000000000
2.5272183435,-2.6903816383,1.0000000000
2.2918373440,2.1185523185,1.0000000000
-2.2467862181,0.6957577175,-1.0000000000
-2.2580908842,-2.0483518927,-1.0000000000
-2.2224146360,2.1815649878,-1.0000000000
3.4118541398,2.4091504165,1.0000000000
-1.2994808739,-0.7977941827,-1.0000000000
-2.2017931931,2.0433300054,-1.0000000000
-2.3944397167,0.7104964605,-1.0000000000
-1.3624033140,1.7716068703,-1.0000000000
2.3249270468,-2.6024199290,1.0000000000
-1.6801750128,1.8660836226,-1.0000000000
0.8602398730,1.5913350773,1.0000000000
-1.7383858888,-2.2244081158,-1.0000000000
1.8921903349,1.9829560996,1.0000000000
0.9469909847,1.8743506264,1.0000000000
-2.2981982383,1.4624013777,-1.0000000000
4.1612435534,2.3550506766,1.0000000000
2.1183943326,-2.5106364379,1.0000000000
2.1176807398,-2.5077318849,1.0000000000
-1.4591461290,2.8010152201,-1.0000000000
-2.3859119612,2.4568054456,-1.0000000000
-1.8123113889,2.2467948259,-1.0000000000
-2.6523540661,1.8012950830,-1.0000000000
-0.8777497782,-1.4596308132,-1.0000000000
0.7757073047,-0.4556339622,1.0000000000
2.1747175960,1.8494866253,1.0000000000
1.5277072298,-1.1118963108,1.0000000000
-2.7297264721,-3.0140917289,-1.0000000000
-2.0712198593,-0.1827839601,-1.0000000000
-2.3267917187,1.7612346745,-1.0000000000
2.5074118195,-2.8706336373,1.0000000000
2.0393400567,-2.4468282768,1.0000000000
3.3228708743,2.3772699041,1.0000000000
-2.3378009199,-2.1050313423,-1.0000000000
1.3584373136,-0.7451332322,1.0000000000
1.8262487617,1.6049484035,1.0000000000
2.1780336483,-2.8281664923,1.0000000000
0.7588170623,1.6467866606,1.0000000000
2.5255579862,-2.9593014534,1.0000000000
-1.5109025586,-2.4473922197,-1.0000000000
1.5559236680,2.1567251843,1.0000000000
-1.9488421677,-1.6726161892,-1.0000000000
2.7535104907,2.1385100191,1.0000000000
-2.5158475104,2.0934452889,-1.0000000000
-2.3532057702,-3.5926001482,-1.0000000000
1.2527069660,1.9403684044,1.0000000000
-1.8215659570,-2.6385461658,-1.0000000000
2.1534875063,-2.4546642819,1.0000000000
-0.3391350264,-1.8200681419,-1.0000000000
-1.8461426007,1.8510486939,-1.0000000000
2.6994140144,2.2431908891,1.0000000000
-1.5778773546,1.4325354491,-1.0000000000
-1.9157341438,2.6002186687,-1.0000000000
-2.6033799040,-2.4268110057,-1.0000000000
-0.9602313978,-2.6476222651,-1.0000000000
-1.3483973796,-1.7708446739,-1.0000000000
4.0048241694,2.3803269005,1.0000000000
-4.3022112065,-3.4629060917,-1.0000000000
0.2255613964,1.5402955427,1.0000000000
1.9045608311,-1.5380420294,1.0000000000
-0.8047382191,1.6975129515,-1.0000000000
0.1745408244,1.3875365015,1.0000000000
-1.6744194533,2.5491838513,-1.0000000000
2.7209333514,-3.3377875245,1.0000000000
-2.8032011420,1.6108701956,-1.0000000000
-1.6730498891,-3.8597172197,-1.0000000000
-1.5961873029,2.4709372970,-1.0000000000
2.6852723583,-3.2867154027,1.0000000000
1.9845417535,2.2867958478,1.0000000000
-0.7585628976,-2.6017206301,-1.0000000000
-1.8107008211,-1.0005227932,-1.0000000000
2.4338761685,-2.9818989897,1.0000000000
-3.0357244477,-2.8119117317,-1.0000000000
-1.6944879350,-3.2739680607,-1.0000000000
1.5508177625,2.0905580772,1.0000000000
-1.3885355769,2.4749484390,-1.0000000000
0.8130692518,1.8791740822,1.0000000000
2.1525809213,-2.3849698327,1.0000000000
0.9855341503,-0.2440848608,1.0000000000
-1.4772395307,2.3630380080,-1.0000000000
-2.8424711571,-3.9113122182,-1.0000000000
-2.2503050082,2.5626658638,-1.0000000000
-1.7660665706,-1.8169374360,-1.0000000000
2.5526416136,-3.2652567681,1.0000000000
-1.6530287993,-3.1890850411,-1.0000000000
1.3467738627,1.8148191958,1.0000000000
1.8312859759,1.7976541529,1.0000000000
-1.4181363269,1.1760749926,-1.0000000000
-1.4431372040,1.9636260416,-1.0000000000
0.7807284127,1.5413030769,1.0000000000
1.7780665745,-1.2092056489,1.0000000000
2.2706952654,-2.9540272387,1.0000000000
-1.5102686273,-1.7170651057,-1.0000000000
3.2102321057,-4.0852906195,1.0000000000
2.8968051308,1.9779450638,1.0000000000
-3.2166446827,0.7011175368,-1.0000000000
1.2215397193,2.0951470618,1.0000000000
-2.0583827861,2.2360656725,-1.0000000000
2.3842108210,1.9177916819,1.0000000000
-3.0891110599,-3.5066266861,-1.0000000000
2.5165972503,-2.9487108904,1.0000000000
-2.2331655504,1.7597865772,-1.0000000000
-2.1046970629,2.4879586998,-1.0000000000
2.8614489888,-3.4749362758,1.0000000000
1.7093692545,-1.6217366638,1.0000000000
-1.7981145477,-2.5930185688,-1.0000000000
1.0092864964,-0.5967185327,1.0000000000
-2.7496146081,1.6097352544,-1.0000000000
0.7722464417,1.8462708317,1.0000000000
-2.6110142506,2.3179313628,-1.0000000000
-2.3170440009,-1.6563995885,-1.0000000000
-1.7306652694,1.3227423130,-1.0000000000
2.0579305745,2.1213811296,1.0000000000
2.3181373831,1.9626888078,1.0000000000
1.7774741758,1.8240980722,1.0000000000
-1.4860561398,-2.4605372249,-1.0000000000
-1.8955915357,-1.4514015801,-1.0000000000
2.2692726980,-2.5010965088,1.0000000000
-0.8375981092,2.8494364856,-1.0000000000
3.1112626539,2.0639825795,1.0000000000
-2.3816754999,1.6867261935,-1.0000000000
-1.8551644335,2.0999426299,-1.0000000000
-1.0143689808,2.6938693566,-1.0000000000
-3.2175768610,1.1567646710,-1.0000000000
1.5085375215,1.6815252697,1.0000000000
-3.6980018348,1.5925634135,-1.0000000000
-3.4168353911,-3.4539805624,-1.0000000000
2.1886288012,1.8751900934,1.0000000000
1.5184276218,1.7006125804,1.0000000000
-1.9678219235,1.7345554835,-1.0000000000
0.5299055585,1.5452635681,1.0000000000
3.6594949454,2.6089427763,1.0000000000
2.7856423020,-3.1340345514,1.0000000000
-1.9883703158,1.3200500552,-1.0000000000
-2.0110498382,2.2988304925,-1.0000000000
1.5198974058,1.8944149392,1.0000000000
-1.8457934110,-2.1957668253,-1.0000000000
-0.6600133796,-1.2262814786,-1.0000000000
0.8376425958,1.7293233268,1.0000000000
-2.1464538108,1.0659529692,-1.0000000000
2.1254877402,-2.3175964955,1.0000000000
1.2863708157,1.8908959429,1.0000000000
-2.0845701698,-0.5981333587,-1.0000000000
1.6396804801,1.8325208358,1.0000000000
-1.8190149411,0.9395185643,-1.0000000000
-1.5690751018,2.6152020726,-1.0000000000
2.6289859403,2.2217225039,1.0000000000
-2.3055454877,-2.7236064863,-1.0000000000
-2.4326858132,1.6193776967,-1.0000000000
2.2773554830,-2.2632919879,1.0000000000
2.8981438169,-3.7250097880,1.0000000000
3.4157549579,2.2766539083,1.0000000000
2.7981950711,-2.7568851948,1.0000000000
2.1430312296,1.8640885710,1.0000000000
-2.1653664422,2.5759186166,-1.0000000000
2.4710949209,-2.8903671905,1.0000000000
-1.8922034901,2.1355253081,-1.0000000000
2.2241489798,-2.3868831785,1.0000000000
-1.6310792262,1.8889508633,-1.0000000000
-2.6207939911,-4.5683738427,-1.0000000000
-2.3941231555,-1.5219896516,-1.0000000000
-2.0510159591,2.1097503374,-1.0000000000
-1.9055252649,2.6145562795,-1.0000000000
-2.1618345798,-1.6158532483,-1.0000000000
-2.1104164774,-1.9419080166,-1.0000000000
-1.3963592377,-0.7457834496,-1.0000000000
-1.3096089287,-1.0914097795,-1.0000000000
-2.5662144172,-1.4593541574,-1.0000000000
1.6564547024,1.9406413763,1.0000000000
-2.7111170868,1.0475443900,-1.0000000000
1.1508951744,-0.8742426561,1.0000000000
-1.5456883550,1.6749741979,-1.0000000000
2.2705093417,1.7655958906,1.0000000000
1.7058816987,-1.8190213916,1.0000000000
-2.0713606765,-2.4468313156,-1.0000000000
-3.7800983230,-1.0956621477,-1.0000000000
1.9483434967,2.0346964766,1.0000000000
1.4746633502,-1.3346497751,1.0000000000
1.4374604917,-0.7857893467,1.0000000000
0.9178006245,1.8482772722,1.0000000000
0.8233227145,1.8373080701,1.0000000000
2.7246480107,2.3021829328,1.0000000000
1.9515241498,1.9921199791,1.0000000000
-1.5214764775,-2.2711862197,-1.0000000000
-3.2159982968,1.8986551779,-1.0000000000
1.8668975407,2.0057186795,1.0000000000
1.5011399155,-1.2555421312,1.0000000000
-2.2653802930,-0.8895992883,-1.0000000000
3.5522689357,-4.3003279499,1.0000000000
2.3403330871,-2.7209279261,1.0000000000
1.4905444926,-1.5029880944,1.0000000000
1.6743009801,-1.3378932372,1.0000000000
-2.3254695938,1.9769999645,-1.0000000000
-2.3340334565,-2.8130676639,-1.0000000000
1.5689941324,1.8148952700,1.0000000000
-1.3353519698,-1.6133058000,-1.0000000000
1.5489162884,-1.7029661147,1.0000000000
1.5241260572,2.1226349088,1.0000000000
2.0868633386,-1.6738415911,1.0000000000
0.7924499047,0.0677687135,1.0000000000
-2.3399853838,-1.3015962039,-1.0000000000
3.4420425626,2.2279848813,1.0000000000
1.2657800152,-0.8044336552,1.0000000000
-1.7069401853,-2.0194073062,-1.0000000000
2.7965709987,-3.4984875867,1.0000000000
-2.8267516570,2.6200394920,-1.0000000000
-2.0120332604,2.3216404792,-1.0000000000
1.2481762757,-0.8825704051,1.0000000000
-2.8838731070,-2.3772903317,-1.0000000000
3.3537047217,1.9102047894,1.0000000000
1.4790841972,-1.2094549944,1.0000000000
1.5555046285,-0.8677452845,1.0000000000
-2.3740547120,2.0062074949,-1.0000000000
-3.3153647723,-3.4489571549,-1.0000000000
2.3739421020,1.9786170183,1.0000000000
1.0858186898,-1.0489763935,1.0000000000
2.2960863436,2.0982586773,1.0000000000
-2.9606805526,-1.5589701777,-1.0000000000
-2.7461456808,-2.6816039002,-1.0000000000
2.0475651847,2.0851247023,1.0000000000
3.7786914722,2.2536006109,1.0000000000
-1.5437142333,1.5622562314,-1.0000000000
1.0628473595,1.9536218197,1.0000000000
1.5361656458,-1.3813721317,1.0000000000
-1.0928965659,-1.8616095580,-1.0000000000
-1.9524521015,2.6815675280,-1.0000000000
-1.6190758475,-3.3622290094,-1.0000000000
3.9876461882,2.2412687430,1.0000000000
1.4761131317,-0.9488057764,1.0000000000
-2.8848513831,-2.7523259098,-1.0000000000
2.0917291883,1.8906368630,1.0000000000
1.4355932912,-1.2683165076,1.0000000000
-2.6374401567,1.0163194693,-1.0000000000
1.4314071354,-0.8046321355,1.0000000000
-3.2455531295,-2.7744952593,-1.0000000000
3.0378272613,-3.1527089137,1.0000000000
-2.6155682881,-3.4725036943,-1.0000000000
1.9399530399,-1.8009116354,1.0000000000
-2.6197969894,2.5043838853,-1.0000000000
-1.1878173779,-0.0303125215,-1.0000000000
-2.4851767484,-1.4695812752,-1.0000000000
1.4680855877,1.8336845400,1.0000000000
-1.6463152663,2.4659942356,-1.0000000000
-2.4448154821,1.6779077763,-1.0000000000
-1.5598978387,2.6470876037,-1.0000000000
1.6196839697,-1.4879559726,1.0000000000
1.5499381941,2.0497486398,1.0000000000
-1.8298737234,2.1512106523,-1.0000000000
-2.4836471149,-2.5608412306,-1.0000000000
1.7495943519,-1.8220475540,1.0000000000
-1.6983271318,-1.9826495481,-1.0000000000
-1.3239186749,2.5773957630,-1.0000000000
2.1107754144,-2.6168060404,1.0000000000
-1.8987484390,1.9214419055,-1.0000000000
-1.8286236564,-1.2565957034,-1.0000000000
1.7200099848,1.8378876635,1.0000000000
-2.2431865559,-1.5307118122,-1.0000000000
2.2246686011,-2.5541605338,1.0000000000
2.3658002135,2.2251641880,1.0000000000
-1.8126956113,-2.7349391665,-1.0000000000
1.8108698276,2.1290586747,1.0000000000
1.7313812731,1.8190584681,1.0000000000
0.8773914294,1.7426832441,1.0000000000
-1.5932533807,-2.6052179958,-1.0000000000
-2.7634466812,-3.5927174484,-1.0000000000
2.5411019778,-2.7019922423,1.0000000000
1.0174509645,-0.9407439798,1.0000000000
2.3763833123,-2.8075659705,1.0000000000
-1.9264571163,-0.8037069735,-1.0000000000
3.7702405724,2.2915263630,1.0000000000
-1.8600037895,-0.9286820115,-1.0000000000
1.6415104764,-1.7366530422,1.0000000000
-1.9373749536,-2.1859633666,-1.0000000000
-2.1408653665,-3.3594412444,-1.0000000000
2.3777003590,-2.6004080637,1.0000000000
-1.1912480557,1.7744410698,-1.0000000000
2.4757098970,2.0550549803,1.0000000000
2.7095064825,2.0775945961,1.0000000000
-1.6040981655,-2.0571157923,-1.0000000000
-2.2682695254,2.3137970594,-1.0000000000
2.1042332415,2.3430511528,1.0000000000
